CustomerID,Total Revenue,Total Orders,Avg Order Value,Customer Segment,Customer Type
15872,360.93,2,180.47,Low,Repeat
15874,4405.88,7,629.41,Low,Repeat
15877,493.28,2,246.64,Low,Repeat
15880,343.28,1,343.28,Low,One-Time
15881,501.39,5,100.28,Low,Repeat
15882,516.36,4,129.09,Low,Repeat
15883,396.48,2,198.24,Low,Repeat
15885,379.35,3,126.45,Low,Repeat
15886,181.09,1,181.09,Low,One-Time
15888,168.31,1,168.31,Low,One-Time
15889,446.87,2,223.44,Low,Repeat
15891,524.52,1,524.52,Low,One-Time
15894,263.55,2,131.78,Low,Repeat
15895,179.17,1,179.17,Low,One-Time
15897,222.05,2,111.03,Low,Repeat
15898,1388.88,5,277.78,Low,Repeat
15899,56.25,1,56.25,Low,One-Time
15900,351.11,1,351.11,Low,One-Time
15901,363.88,3,121.29,Low,Repeat
15903,5126.76,7,732.39,Mid,Repeat
15904,164.68,1,164.68,Low,One-Time
15906,1567.69,7,223.96,Low,Repeat
15907,967.45,3,322.48,Low,Repeat
15909,191.94,1,191.94,Low,One-Time
15910,1232.18,8,154.02,Low,Repeat
15912,264.62,2,132.31,Low,Repeat
15916,1528.09,8,191.01,Low,Repeat
15917,123.10,1,123.10,Low,One-Time
15918,334.23,2,167.12,Low,Repeat
15919,639.89,2,319.95,Low,Repeat
15920,167.50,4,41.88,Low,Repeat
15921,336.03,1,336.03,Low,One-Time
15922,369.50,1,369.50,Low,One-Time
15923,127.08,1,127.08,Low,One-Time
15925,207.15,1,207.15,Low,One-Time
15930,426.63,1,426.63,Low,One-Time
15932,2495.87,8,311.98,Low,Repeat
15933,1107.46,3,369.15,Low,Repeat
15935,416.86,2,208.43,Low,Repeat
15937,145.35,1,145.35,Low,One-Time
15938,404.58,5,80.92,Low,Repeat
15939,6115.01,15,407.67,Mid,Repeat
15940,35.80,1,35.80,Low,One-Time
15942,337.44,1,337.44,Low,One-Time
15944,325.10,1,325.10,Low,One-Time
15945,181.00,1,181.00,Low,One-Time
15947,1708.24,1,1708.24,Low,One-Time
15948,955.24,2,477.62,Low,Repeat
15949,364.72,2,182.36,Low,Repeat
15950,1765.51,4,441.38,Low,Repeat
15951,708.22,2,354.11,Low,Repeat
15952,806.57,4,201.64,Low,Repeat
15953,1659.38,8,207.42,Low,Repeat
15955,4416.26,14,315.45,Low,Repeat
15957,428.89,1,428.89,Low,One-Time
15958,104.35,1,104.35,Low,One-Time
15963,470.76,2,235.38,Low,Repeat
15965,845.64,4,211.41,Low,Repeat
15967,418.83,2,209.42,Low,Repeat
15969,666.10,3,222.03,Low,Repeat
15970,314.10,1,314.10,Low,One-Time
15971,4199.85,12,349.99,Low,Repeat
15973,307.82,1,307.82,Low,One-Time
15974,3442.15,7,491.74,Low,Repeat
15975,371.01,1,371.01,Low,One-Time
15976,430.94,2,215.47,Low,Repeat
15977,1054.73,2,527.37,Low,Repeat
15978,1098.78,1,1098.78,Low,One-Time
15980,2398.86,3,799.62,Low,Repeat
15981,3408.48,8,426.06,Low,Repeat
15983,1475.02,4,368.76,Low,Repeat
15984,2837.67,10,283.77,Low,Repeat
15985,1142.42,2,571.21,Low,Repeat
15986,168.12,1,168.12,Low,One-Time
15987,1451.28,7,207.33,Low,Repeat
15988,158.03,1,158.03,Low,One-Time
15990,792.11,2,396.06,Low,Repeat
15992,41.99,1,41.99,Low,One-Time
15993,2797.57,7,399.65,Low,Repeat
15994,427.07,1,427.07,Low,One-Time
15996,1060.68,6,176.78,Low,Repeat
15998,3089.97,5,617.99,Low,Repeat
16000,12393.70,3,4131.23,High,Repeat
16003,2735.37,5,547.07,Low,Repeat
16005,615.39,4,153.85,Low,Repeat
16006,101.40,1,101.40,Low,One-Time
16007,1701.94,4,425.49,Low,Repeat
16008,478.78,3,159.59,Low,Repeat
16009,992.71,4,248.18,Low,Repeat
16010,407.50,3,135.83,Low,Repeat
16011,3362.71,16,210.17,Low,Repeat
16012,1415.29,3,471.76,Low,Repeat
16013,37130.60,47,790.01,High,Repeat
16014,662.38,3,220.79,Low,Repeat
16015,705.39,3,235.13,Low,Repeat
16016,1508.76,8,188.60,Low,Repeat
16017,211.88,1,211.88,Low,One-Time
16018,408.90,2,204.45,Low,Repeat
16019,3786.24,9,420.69,Low,Repeat
16020,851.01,3,283.67,Low,Repeat
16022,628.28,1,628.28,Low,One-Time
16023,719.81,3,239.94,Low,Repeat
16024,251.24,1,251.24,Low,One-Time
16025,439.66,1,439.66,Low,One-Time
16026,236.09,1,236.09,Low,One-Time
16027,934.62,6,155.77,Low,Repeat
16029,81024.84,63,1286.11,High,Repeat
16030,331.24,1,331.24,Low,One-Time
16031,548.94,2,274.47,Low,Repeat
16033,8816.40,20,440.82,Mid,Repeat
16034,437.70,3,145.90,Low,Repeat
16036,758.92,2,379.46,Low,Repeat
16037,855.02,3,285.01,Low,Repeat
16038,471.78,3,157.26,Low,Repeat
16040,1313.55,3,437.85,Low,Repeat
16041,3166.40,3,1055.47,Low,Repeat
16042,1197.27,5,239.45,Low,Repeat
16043,773.99,4,193.50,Low,Repeat
16045,1340.70,4,335.18,Low,Repeat
16048,256.44,2,128.22,Low,Repeat
16049,1111.79,3,370.60,Low,Repeat
16050,137.90,1,137.90,Low,One-Time
16052,362.06,1,362.06,Low,One-Time
16053,1511.95,2,755.98,Low,Repeat
16054,783.90,1,783.90,Low,One-Time
16055,134.80,1,134.80,Low,One-Time
16056,664.85,1,664.85,Low,One-Time
16057,2263.12,7,323.30,Low,Repeat
16059,1459.86,6,243.31,Low,Repeat
16062,1153.62,4,288.41,Low,Repeat
16063,335.32,1,335.32,Low,One-Time
16065,372.09,1,372.09,Low,One-Time
16066,1521.87,5,304.37,Low,Repeat
16070,852.15,2,426.08,Low,Repeat
16071,326.24,1,326.24,Low,One-Time
16072,584.32,1,584.32,Low,One-Time
16073,122.40,1,122.40,Low,One-Time
16076,2234.73,10,223.47,Low,Repeat
16078,79.20,1,79.20,Low,One-Time
16079,1352.00,3,450.67,Low,Repeat
16080,217.16,2,108.58,Low,Repeat
16081,2806.90,5,561.38,Low,Repeat
16083,1317.62,2,658.81,Low,Repeat
16084,436.18,1,436.18,Low,One-Time
16085,981.51,5,196.30,Low,Repeat
16086,1121.39,5,224.28,Low,Repeat
16091,315.06,2,157.53,Low,Repeat
16092,817.86,3,272.62,Low,Repeat
16093,17.00,1,17.00,Low,One-Time
16094,1078.23,4,269.56,Low,Repeat
16096,320.62,1,320.62,Low,One-Time
16097,185.05,1,185.05,Low,One-Time
16098,2005.63,7,286.52,Low,Repeat
16099,731.90,3,243.97,Low,Repeat
16101,1290.70,1,1290.70,Low,One-Time
16102,1842.14,3,614.05,Low,Repeat
16103,1429.64,6,238.27,Low,Repeat
16104,302.36,1,302.36,Low,One-Time
16105,336.96,1,336.96,Low,One-Time
16106,108.38,1,108.38,Low,One-Time
16107,3204.16,7,457.74,Low,Repeat
16108,842.50,1,842.50,Low,One-Time
16109,611.88,2,305.94,Low,Repeat
16110,1337.48,3,445.83,Low,Repeat
16112,195.74,4,48.94,Low,Repeat
16113,161.38,1,161.38,Low,One-Time
16114,135.75,1,135.75,Low,One-Time
16115,1667.97,8,208.50,Low,Repeat
16116,612.78,1,612.78,Low,One-Time
16117,232.21,1,232.21,Low,One-Time
16119,423.36,2,211.68,Low,Repeat
16120,1309.14,4,327.29,Low,Repeat
16121,867.11,2,433.56,Low,Repeat
16122,684.42,4,171.11,Low,Repeat
16123,307.78,1,307.78,Low,One-Time
16124,249.00,1,249.00,Low,One-Time
16125,289.35,1,289.35,Low,One-Time
16126,6287.77,4,1571.94,Mid,Repeat
16127,656.25,1,656.25,Low,One-Time
16128,1880.22,5,376.04,Low,Repeat
16131,3506.54,6,584.42,Low,Repeat
16133,14589.04,33,442.09,High,Repeat
16134,618.09,2,309.05,Low,Repeat
16135,517.55,1,517.55,Low,One-Time
16136,709.38,3,236.46,Low,Repeat
16139,635.41,3,211.80,Low,Repeat
16140,725.18,2,362.59,Low,Repeat
16141,620.40,1,620.40,Low,One-Time
16142,535.34,1,535.34,Low,One-Time
16143,2424.94,6,404.16,Low,Repeat
16144,175.20,1,175.20,Low,One-Time
16145,3799.49,11,345.41,Low,Repeat
16146,734.13,3,244.71,Low,Repeat
16147,375.00,1,375.00,Low,One-Time
16148,76.32,1,76.32,Low,One-Time
16149,280.52,2,140.26,Low,Repeat
16150,2053.02,5,410.60,Low,Repeat
16152,1829.04,1,1829.04,Low,One-Time
16153,1824.23,5,364.85,Low,Repeat
16156,3122.04,9,346.89,Low,Repeat
16157,656.69,3,218.90,Low,Repeat
16159,348.20,1,348.20,Low,One-Time
16160,1025.44,2,512.72,Low,Repeat
16161,5575.56,19,293.45,Mid,Repeat
16162,37.40,1,37.40,Low,One-Time
16163,856.60,2,428.30,Low,Repeat
16164,822.48,3,274.16,Low,Repeat
16168,3787.60,27,140.28,Low,Repeat
16169,1822.97,4,455.74,Low,Repeat
16170,1885.05,6,314.18,Low,Repeat
16171,73.20,1,73.20,Low,One-Time
16172,1140.21,5,228.04,Low,Repeat
16173,1418.32,6,236.39,Low,Repeat
16174,1009.55,3,336.52,Low,Repeat
16175,1037.59,4,259.40,Low,Repeat
16177,331.95,1,331.95,Low,One-Time
16178,197.90,1,197.90,Low,One-Time
16179,215.83,1,215.83,Low,One-Time
16180,10254.18,8,1281.77,High,Repeat
16181,305.54,1,305.54,Low,One-Time
16182,6617.65,4,1654.41,Mid,Repeat
16183,338.71,1,338.71,Low,One-Time
16184,1158.79,6,193.13,Low,Repeat
16185,529.41,2,264.71,Low,Repeat
16186,4006.94,12,333.91,Low,Repeat
16187,6911.44,15,460.76,Mid,Repeat
16188,981.86,4,245.47,Low,Repeat
16189,215.48,2,107.74,Low,Repeat
16190,215.08,1,215.08,Low,One-Time
16191,5180.52,13,398.50,Mid,Repeat
16193,314.45,1,314.45,Low,One-Time
16198,400.68,1,400.68,Low,One-Time
16200,1080.62,2,540.31,Low,Repeat
16201,1863.47,4,465.87,Low,Repeat
16202,365.27,1,365.27,Low,One-Time
16203,592.90,4,148.23,Low,Repeat
16204,405.71,1,405.71,Low,One-Time
16205,761.38,4,190.35,Low,Repeat
16206,537.06,4,134.27,Low,Repeat
16207,394.38,1,394.38,Low,One-Time
16208,664.26,2,332.13,Low,Repeat
16209,2262.62,5,452.52,Low,Repeat
16210,21086.30,18,1171.46,High,Repeat
16211,547.02,1,547.02,Low,One-Time
16212,690.34,2,345.17,Low,Repeat
16213,159.00,1,159.00,Low,One-Time
16214,1062.75,3,354.25,Low,Repeat
16215,242.35,1,242.35,Low,One-Time
16216,914.93,1,914.93,Low,One-Time
16217,304.25,2,152.13,Low,Repeat
16218,3084.68,7,440.67,Low,Repeat
16221,864.86,3,288.29,Low,Repeat
16222,846.72,1,846.72,Low,One-Time
16224,1295.30,4,323.83,Low,Repeat
16225,1096.32,5,219.26,Low,Repeat
16226,255.12,3,85.04,Low,Repeat
16227,314.22,1,314.22,Low,One-Time
16229,1010.60,2,505.30,Low,Repeat
16230,542.03,2,271.02,Low,Repeat
16232,990.88,4,247.72,Low,Repeat
16233,536.68,3,178.89,Low,Repeat
16235,867.31,5,173.46,Low,Repeat
16236,432.20,1,432.20,Low,One-Time
16239,414.20,2,207.10,Low,Repeat
16240,3718.80,2,1859.40,Low,Repeat
16241,2607.87,13,200.61,Low,Repeat
16242,3603.21,7,514.74,Low,Repeat
16243,409.10,2,204.55,Low,Repeat
16244,1522.75,2,761.38,Low,Repeat
16245,1413.66,3,471.22,Low,Repeat
16247,114.56,1,114.56,Low,One-Time
16248,152.94,1,152.94,Low,One-Time
16249,1800.07,5,360.01,Low,Repeat
16250,389.44,2,194.72,Low,Repeat
16253,3683.86,2,1841.93,Low,Repeat
16255,2619.91,8,327.49,Low,Repeat
16256,752.43,1,752.43,Low,One-Time
16257,46.95,1,46.95,Low,One-Time
16258,5203.51,5,1040.70,Mid,Repeat
16260,1035.45,1,1035.45,Low,One-Time
16261,746.83,4,186.71,Low,Repeat
16265,5447.00,9,605.22,Mid,Repeat
16266,861.89,7,123.13,Low,Repeat
16268,667.65,2,333.83,Low,Repeat
16270,1141.24,1,1141.24,Low,One-Time
16271,1429.24,5,285.85,Low,Repeat
16272,411.70,1,411.70,Low,One-Time
16274,357.95,1,357.95,Low,One-Time
16275,559.87,1,559.87,Low,One-Time
16276,810.60,1,810.60,Low,One-Time
16278,566.38,1,566.38,Low,One-Time
16279,1509.58,3,503.19,Low,Repeat
16281,2062.06,1,2062.06,Low,One-Time
16282,168.30,1,168.30,Low,One-Time
16283,1570.81,5,314.16,Low,Repeat
16284,823.97,2,411.99,Low,Repeat
16287,142.50,1,142.50,Low,One-Time
16292,302.25,1,302.25,Low,One-Time
16293,2248.99,10,224.90,Low,Repeat
16295,1328.55,4,332.14,Low,Repeat
16297,301.90,1,301.90,Low,One-Time
16298,598.20,3,199.40,Low,Repeat
16302,233.22,1,233.22,Low,One-Time
16303,5360.63,3,1786.88,Mid,Repeat
16305,361.22,1,361.22,Low,One-Time
16306,632.27,6,105.38,Low,Repeat
16308,2560.00,4,640.00,Low,Repeat
16309,706.57,2,353.29,Low,Repeat
16311,616.26,2,308.13,Low,Repeat
16313,274.15,2,137.08,Low,Repeat
16315,226.37,1,226.37,Low,One-Time
16316,2938.91,8,367.36,Low,Repeat
16317,1341.65,3,447.22,Low,Repeat
16318,328.15,1,328.15,Low,One-Time
16319,404.40,1,404.40,Low,One-Time
16320,1038.46,2,519.23,Low,Repeat
16321,373.65,5,74.73,Low,Repeat
16322,326.75,2,163.38,Low,Repeat
16323,207.50,1,207.50,Low,One-Time
16324,428.68,3,142.89,Low,Repeat
16325,594.24,3,198.08,Low,Repeat
16326,3110.96,14,222.21,Low,Repeat
16327,3844.22,6,640.70,Low,Repeat
16330,251.91,3,83.97,Low,Repeat
16332,1593.20,7,227.60,Low,Repeat
16333,26626.80,22,1210.31,High,Repeat
16337,151.05,1,151.05,Low,One-Time
16338,214.80,1,214.80,Low,One-Time
16339,109.95,1,109.95,Low,One-Time
16340,549.07,1,549.07,Low,One-Time
16341,1971.87,4,492.97,Low,Repeat
16342,322.41,4,80.60,Low,Repeat
16343,370.48,2,185.24,Low,Repeat
16344,101.10,1,101.10,Low,One-Time
16345,575.41,1,575.41,Low,One-Time
16347,887.65,2,443.83,Low,Repeat
16348,1469.45,7,209.92,Low,Repeat
16349,53.50,1,53.50,Low,One-Time
16350,1116.47,4,279.12,Low,Repeat
16351,153.90,1,153.90,Low,One-Time
16352,494.44,2,247.22,Low,Repeat
16353,6675.71,23,290.25,Mid,Repeat
16354,395.80,2,197.90,Low,Repeat
16356,211.77,3,70.59,Low,Repeat
16357,658.88,3,219.63,Low,Repeat
16358,2027.50,4,506.88,Low,Repeat
16359,1750.92,9,194.55,Low,Repeat
16360,3512.53,6,585.42,Low,Repeat
16361,896.66,4,224.17,Low,Repeat
16362,734.77,5,146.95,Low,Repeat
16363,109.36,1,109.36,Low,One-Time
16364,707.04,2,353.52,Low,Repeat
16365,1540.42,9,171.16,Low,Repeat
16366,327.30,1,327.30,Low,One-Time
16367,804.49,2,402.25,Low,Repeat
16368,497.43,2,248.72,Low,Repeat
16369,1553.66,3,517.89,Low,Repeat
16370,1320.56,4,330.14,Low,Repeat
16372,367.93,2,183.97,Low,Repeat
16374,473.03,2,236.52,Low,Repeat
16376,987.01,2,493.51,Low,Repeat
16377,676.20,1,676.20,Low,One-Time
16378,362.95,3,120.98,Low,Repeat
16379,2157.40,4,539.35,Low,Repeat
16380,1780.59,1,1780.59,Low,One-Time
16383,668.36,2,334.18,Low,Repeat
16384,584.50,2,292.25,Low,Repeat
16385,555.89,3,185.30,Low,Repeat
16386,317.20,2,158.60,Low,Repeat
16387,94.36,1,94.36,Low,One-Time
16389,1382.07,4,345.52,Low,Repeat
16392,221.19,1,221.19,Low,One-Time
16393,3046.21,13,234.32,Low,Repeat
16394,1555.34,5,311.07,Low,Repeat
16395,1486.90,5,297.38,Low,Repeat
16398,1705.80,2,852.90,Low,Repeat
16399,408.57,2,204.29,Low,Repeat
16400,303.93,1,303.93,Low,One-Time
16401,4098.32,12,341.53,Low,Repeat
16402,299.60,2,149.80,Low,Repeat
16403,177.50,1,177.50,Low,One-Time
16404,443.05,1,443.05,Low,One-Time
16405,167.25,2,83.63,Low,Repeat
16406,163.07,1,163.07,Low,One-Time
16407,2126.93,10,212.69,Low,Repeat
16409,2028.88,5,405.78,Low,Repeat
16411,214.65,2,107.33,Low,Repeat
16412,151.83,1,151.83,Low,One-Time
16413,262.20,1,262.20,Low,One-Time
16414,126.25,2,63.13,Low,Repeat
16415,210.35,1,210.35,Low,One-Time
16416,1051.40,3,350.47,Low,Repeat
16418,675.27,3,225.09,Low,Repeat
16419,972.23,6,162.04,Low,Repeat
16422,34684.40,51,680.09,High,Repeat
16423,346.12,1,346.12,Low,One-Time
16424,133.56,1,133.56,Low,One-Time
16425,302.70,1,302.70,Low,One-Time
16426,1908.25,10,190.83,Low,Repeat
16427,241.06,2,120.53,Low,Repeat
16429,284.55,1,284.55,Low,One-Time
16430,300.85,1,300.85,Low,One-Time
16431,642.81,3,214.27,Low,Repeat
16432,287.40,1,287.40,Low,One-Time
16433,184.26,1,184.26,Low,One-Time
16434,1522.25,7,217.46,Low,Repeat
16438,798.35,5,159.67,Low,Repeat
16440,3640.67,5,728.13,Low,Repeat
16441,381.20,2,190.60,Low,Repeat
16442,616.79,3,205.60,Low,Repeat
16444,654.67,4,163.67,Low,Repeat
16445,230.51,1,230.51,Low,One-Time
16446,168472.50,2,84236.25,High,Repeat
16447,259.01,1,259.01,Low,One-Time
16448,188.89,1,188.89,Low,One-Time
16449,707.69,2,353.85,Low,Repeat
16450,311.92,1,311.92,Low,One-Time
16451,266.97,1,266.97,Low,One-Time
16454,6.90,2,3.45,Low,Repeat
16455,1841.18,7,263.03,Low,Repeat
16456,2158.37,5,431.67,Low,Repeat
16457,208.36,1,208.36,Low,One-Time
16458,3482.74,18,193.49,Low,Repeat
16460,814.72,3,271.57,Low,Repeat
16461,151.42,1,151.42,Low,One-Time
16462,136.00,3,45.33,Low,Repeat
16463,1422.40,4,355.60,Low,Repeat
16464,1314.68,3,438.23,Low,Repeat
16466,1603.46,7,229.07,Low,Repeat
16468,74.90,1,74.90,Low,One-Time
16469,650.43,4,162.61,Low,Repeat
16470,762.39,4,190.60,Low,Repeat
16471,223.95,1,223.95,Low,One-Time
16473,316.11,3,105.37,Low,Repeat
16474,1871.50,7,267.36,Low,Repeat
16475,544.30,4,136.08,Low,Repeat
16477,2494.46,7,356.35,Low,Repeat
16478,331.00,3,110.33,Low,Repeat
16479,300.83,2,150.42,Low,Repeat
16480,769.29,1,769.29,Low,One-Time
16482,220.62,1,220.62,Low,One-Time
16483,139.35,1,139.35,Low,One-Time
16484,404.30,2,202.15,Low,Repeat
16485,363.65,1,363.65,Low,One-Time
16488,498.80,3,166.27,Low,Repeat
16491,731.50,1,731.50,Low,One-Time
16493,1351.63,4,337.91,Low,Repeat
16494,826.53,1,826.53,Low,One-Time
16495,684.41,3,228.14,Low,Repeat
16496,1599.52,3,533.17,Low,Repeat
16497,2965.69,6,494.28,Low,Repeat
16498,100.97,2,50.49,Low,Repeat
16499,365.45,2,182.73,Low,Repeat
16500,400.86,6,66.81,Low,Repeat
16503,1431.93,4,357.98,Low,Repeat
16504,484.38,1,484.38,Low,One-Time
16505,777.60,1,777.60,Low,One-Time
16506,90.30,2,45.15,Low,Repeat
16509,363.70,1,363.70,Low,One-Time
16510,248.10,1,248.10,Low,One-Time
16511,950.26,3,316.75,Low,Repeat
16513,874.59,4,218.65,Low,Repeat
16515,1627.13,5,325.43,Low,Repeat
16516,101.70,1,101.70,Low,One-Time
16517,162.70,1,162.70,Low,One-Time
16518,484.32,2,242.16,Low,Repeat
16519,215.08,2,107.54,Low,Repeat
16520,1046.57,3,348.86,Low,Repeat
16523,9418.47,21,448.50,Mid,Repeat
16525,13027.45,26,501.06,High,Repeat
16526,290.36,1,290.36,Low,One-Time
16527,228.06,1,228.06,Low,One-Time
16528,244.41,1,244.41,Low,One-Time
16529,455.25,1,455.25,Low,One-Time
16531,1244.59,7,177.80,Low,Repeat
16532,6748.80,3,2249.60,Mid,Repeat
16533,1095.56,3,365.19,Low,Repeat
16535,593.75,1,593.75,Low,One-Time
16536,548.97,1,548.97,Low,One-Time
16539,1388.81,4,347.20,Low,Repeat
16542,119.62,1,119.62,Low,One-Time
16545,339.30,1,339.30,Low,One-Time
16546,787.15,2,393.58,Low,Repeat
16549,4154.64,10,415.46,Low,Repeat
16550,2298.97,5,459.79,Low,Repeat
16551,922.12,3,307.37,Low,Repeat
16552,379.73,2,189.87,Low,Repeat
16553,5719.82,12,476.65,Mid,Repeat
16554,837.10,3,279.03,Low,Repeat
16555,285.89,2,142.95,Low,Repeat
16556,3313.79,7,473.40,Low,Repeat
16557,281.85,2,140.93,Low,Repeat
16558,8338.49,20,416.92,Mid,Repeat
16560,841.41,2,420.71,Low,Repeat
16561,511.12,2,255.56,Low,Repeat
16563,1077.74,1,1077.74,Low,One-Time
16565,173.70,1,173.70,Low,One-Time
16566,614.66,5,122.93,Low,Repeat
16567,865.60,2,432.80,Low,Repeat
16569,124.20,1,124.20,Low,One-Time
16570,3738.40,10,373.84,Low,Repeat
16571,1421.69,3,473.90,Low,Repeat
16572,1009.60,3,336.53,Low,Repeat
16573,663.61,2,331.81,Low,Repeat
16574,451.44,1,451.44,Low,One-Time
16581,105.84,1,105.84,Low,One-Time
16582,313.62,1,313.62,Low,One-Time
16583,233.45,1,233.45,Low,One-Time
16584,936.08,2,468.04,Low,Repeat
16586,463.95,1,463.95,Low,One-Time
16587,225.15,1,225.15,Low,One-Time
16589,459.24,3,153.08,Low,Repeat
16591,213.50,1,213.50,Low,One-Time
16592,4113.68,16,257.11,Low,Repeat
16593,330.03,3,110.01,Low,Repeat
16594,181.09,1,181.09,Low,One-Time
16595,360.16,1,360.16,Low,One-Time
16596,250.15,2,125.08,Low,Repeat
16597,90.04,1,90.04,Low,One-Time
16598,145.05,1,145.05,Low,One-Time
16600,813.52,6,135.59,Low,Repeat
16601,244.80,1,244.80,Low,One-Time
16602,528.08,1,528.08,Low,One-Time
16603,482.47,2,241.24,Low,Repeat
16607,3347.71,14,239.12,Low,Repeat
16609,5493.46,7,784.78,Mid,Repeat
16610,75.66,1,75.66,Low,One-Time
16611,129.49,1,129.49,Low,One-Time
16612,1187.66,4,296.92,Low,Repeat
16613,618.59,1,618.59,Low,One-Time
16614,506.19,1,506.19,Low,One-Time
16616,500.42,2,250.21,Low,Repeat
16617,151.85,1,151.85,Low,One-Time
16618,2647.59,5,529.52,Low,Repeat
16619,226.21,1,226.21,Low,One-Time
16620,178.96,2,89.48,Low,Repeat
16621,813.48,4,203.37,Low,Repeat
16623,129.45,1,129.45,Low,One-Time
16624,810.57,2,405.29,Low,Repeat
16625,333.08,1,333.08,Low,One-Time
16626,4413.10,17,259.59,Low,Repeat
16627,322.80,1,322.80,Low,One-Time
16628,2188.05,5,437.61,Low,Repeat
16629,417.73,2,208.87,Low,Repeat
16633,2883.10,6,480.52,Low,Repeat
16634,217.90,2,108.95,Low,Repeat
16637,1154.47,4,288.62,Low,Repeat
16638,1680.72,10,168.07,Low,Repeat
16639,1257.51,3,419.17,Low,Repeat
16641,231.10,1,231.10,Low,One-Time
16642,688.33,2,344.17,Low,Repeat
16643,487.51,1,487.51,Low,One-Time
16644,833.78,2,416.89,Low,Repeat
16647,214.06,2,107.03,Low,Repeat
16648,290.66,1,290.66,Low,One-Time
16650,518.42,1,518.42,Low,One-Time
16652,6773.97,7,967.71,Mid,Repeat
16653,1212.66,2,606.33,Low,Repeat
16654,601.27,4,150.32,Low,Repeat
16655,3794.52,6,632.42,Low,Repeat
16656,8625.80,15,575.05,Mid,Repeat
16657,933.62,4,233.41,Low,Repeat
16658,123.24,1,123.24,Low,One-Time
16659,39.12,1,39.12,Low,One-Time
16660,1267.65,4,316.91,Low,Repeat
16665,135.40,1,135.40,Low,One-Time
16666,118.98,1,118.98,Low,One-Time
16667,570.13,2,285.07,Low,Repeat
16668,306.72,6,51.12,Low,Repeat
16669,1374.87,3,458.29,Low,Repeat
16670,4095.90,11,372.35,Low,Repeat
16671,1692.27,3,564.09,Low,Repeat
16672,8134.94,20,406.75,Mid,Repeat
16674,319.61,2,159.81,Low,Repeat
16676,1592.12,4,398.03,Low,Repeat
16678,3109.99,12,259.17,Low,Repeat
16679,129.75,1,129.75,Low,One-Time
16680,183.70,1,183.70,Low,One-Time
16681,1770.34,6,295.06,Low,Repeat
16682,1028.00,5,205.60,Low,Repeat
16684,66653.56,28,2380.48,High,Repeat
16685,324.24,2,162.12,Low,Repeat
16686,3062.83,7,437.55,Low,Repeat
16688,1260.86,4,315.22,Low,Repeat
16689,422.60,2,211.30,Low,Repeat
16690,225.58,2,112.79,Low,Repeat
16692,1276.00,2,638.00,Low,Repeat
16693,482.01,2,241.01,Low,Repeat
16696,657.90,4,164.48,Low,Repeat
16697,112.75,1,112.75,Low,One-Time
16698,1998.00,2,999.00,Low,Repeat
16700,5076.55,13,390.50,Mid,Repeat
16701,5398.30,13,415.25,Mid,Repeat
16705,14034.99,20,701.75,High,Repeat
16706,531.35,3,177.12,Low,Repeat
16708,656.63,1,656.63,Low,One-Time
16709,3029.87,5,605.97,Low,Repeat
16710,2483.04,10,248.30,Low,Repeat
16711,1651.03,5,330.21,Low,Repeat
16712,3645.43,11,331.40,Low,Repeat
16713,6923.13,15,461.54,Mid,Repeat
16714,1161.53,3,387.18,Low,Repeat
16715,301.72,1,301.72,Low,One-Time
16716,901.20,2,450.60,Low,Repeat
16717,3858.38,6,643.06,Low,Repeat
16718,623.75,1,623.75,Low,One-Time
16719,1790.42,7,255.77,Low,Repeat
16720,155.24,1,155.24,Low,One-Time
16721,292.47,1,292.47,Low,One-Time
16722,4730.81,13,363.91,Low,Repeat
16723,589.15,2,294.58,Low,Repeat
16725,781.02,7,111.57,Low,Repeat
16726,1382.02,5,276.40,Low,Repeat
16727,272.82,1,272.82,Low,One-Time
16728,1054.67,4,263.67,Low,Repeat
16729,7239.92,21,344.76,Mid,Repeat
16730,743.11,3,247.70,Low,Repeat
16732,603.75,1,603.75,Low,One-Time
16734,650.51,3,216.84,Low,Repeat
16735,2300.56,5,460.11,Low,Repeat
16737,417.60,1,417.60,Low,One-Time
16738,3.75,1,3.75,Low,One-Time
16739,323.00,1,323.00,Low,One-Time
16742,464.90,1,464.90,Low,One-Time
16743,2238.09,7,319.73,Low,Repeat
16744,1304.76,7,186.39,Low,Repeat
16745,7194.30,17,423.19,Mid,Repeat
16746,6697.66,18,372.09,Mid,Repeat
16747,836.06,2,418.03,Low,Repeat
16748,1515.90,5,303.18,Low,Repeat
16750,623.93,5,124.79,Low,Repeat
16751,1764.72,1,1764.72,Low,One-Time
16752,207.50,1,207.50,Low,One-Time
16753,223.92,1,223.92,Low,One-Time
16754,2002.40,1,2002.40,Low,One-Time
16755,1496.83,3,498.94,Low,Repeat
16756,239.40,1,239.40,Low,One-Time
16757,106.83,1,106.83,Low,One-Time
16758,369.34,1,369.34,Low,One-Time
16759,789.79,3,263.26,Low,Repeat
16761,316.62,1,316.62,Low,One-Time
16762,1501.38,3,500.46,Low,Repeat
16763,611.85,1,611.85,Low,One-Time
16764,2799.25,13,215.33,Low,Repeat
16765,34.00,1,34.00,Low,One-Time
16766,1145.60,2,572.80,Low,Repeat
16767,5580.60,11,507.33,Mid,Repeat
16768,478.09,3,159.36,Low,Repeat
16769,380.39,1,380.39,Low,One-Time
16770,770.10,5,154.02,Low,Repeat
16771,2246.81,5,449.36,Low,Repeat
